Compound_name,Extracted_name,Molecular_weight,Type,Capacity_per_gram_in_mAh,Voltage_in_V,Efficiency_in_percent
Mg2FeH6-G / TiO2,"[{'Mg': '2.0', 'Fe': '1.0', 'H': '6.0'}, {'Ti': '1.0', 'O': '2.0'}]",190.368,Anode,412.0,2.194840252955733,82.96507552238806
Li3FeF6 / CNTs,"[{'Li': '3.0', 'Fe': '1.0', 'F': '6.0'}]",190.653,Cathode,80.0,2.9,82.96507552238806
K0.25V2O5,"[{'K': '0.25', 'V': '2.0', 'O': '5.0'}]",191.6525,Cathode,163.0,2.194840252955733,82.96507552238806
RuO2 / Ni,"[{'Ru': '1.0', 'O': '2.0'}, {'Ni': '1.0'}]",191.761,Cathode,1675.0,2.6,82.96507552238806
MoS2 / rGO / S,"[{'Mo': '1.0', 'S': '2.0'}, {'S': '1.0'}]",192.13,Cathode,680.0,2.194840252955733,82.96507552238806
5LMO-LTO / C,"[{'Li': '1.0', 'Mn': '2.0', 'O': '4.0'}, {'C': '1.0'}]",192.823,Anode,162.3,2.194840252955733,82.96507552238806
Mn0.2V2O5Â·0.9H2O,"[{'Mn': '0.2', 'V': '2.0', 'O': '5.0'}]",192.8656,Cathode,300.0,2.194840252955733,82.96507552238806
Fe3N @ C,"[{'Fe': '3.0', 'N': '1.0'}, {'C': '1.0'}]",193.553,Anode,676.0,2.194840252955733,82.96507552238806
Na2FeSiO4,"[{'Na': '2.0', 'Fe': '1.0', 'Si': '1.0', 'O': '4.0'}]",193.906,Cathode,119.0,2.194840252955733,82.96507552238806
S / C @ SnO2,"[{'S': '1.0'}, {'C': '1.0', 'Sn': '1.0', 'O': '2.0'}]",194.779,Cathode,1180.0,2.194840252955733,82.96507552238806
SnS2 @ C,"[{'Sn': '1.0', 'S': '2.0'}, {'C': '1.0'}]",194.841,Anode,755.0,2.194840252955733,62.5
Fe1.5(PO4)(OH),"[{'P': '1.0', 'O': '5.0', 'H': '1.0', 'Fe': '1.5'}]",195.7445,Cathode,135.0,4.2,82.96507552238806
Li4C6O6,"[{'Li': '4.0', 'C': '6.0', 'O': '6.0'}]",195.82,Cathode,250.0,2.194840252955733,82.96507552238806
Pd / PNCNF-2,"[{'Pd': '1.0'}, {'P': '1.0', 'N': '2.0', 'C': '1.0', 'F': '1.0'}]",196.417,Cathode,1926.0,4.14,82.96507552238806
Na2CoSiO4,"[{'Na': '2.0', 'Co': '1.0', 'Si': '1.0', 'O': '4.0'}]",196.994,Cathode,98.0,2.194840252955733,82.96507552238806
SnSe,"[{'Sn': '1.0', 'Se': '1.0'}]",197.681,Anode,271.0,1.0,82.96507552238806
K2FeO4,"[{'K': '2.0', 'Fe': '1.0', 'O': '4.0'}]",198.037,Cathode,169.8,0.55,82.96507552238806
MgMn2O4,"[{'Mg': '1.0', 'Mn': '2.0', 'O': '4.0'}]",198.177,Cathode,247.0,2.194840252955733,82.96507552238806
Zn0.25V2O5Â·nH2O,"[{'Zn': '0.25', 'V': '2.0', 'O': '5.0'}]",198.223,Cathode,220.0,2.194840252955733,82.96507552238806
Li2CoPO4F / C,"[{'Li': '2.0', 'Co': '1.0', 'P': '1.0', 'O': '4.0', 'F': '1.0'}, {'C': '1.0'}]",198.792,Cathode,127.0,2.194840252955733,82.96507552238806
NaVPO4F / C,"[{'Na': '1.0', 'V': '1.0', 'P': '1.0', 'O': '4.0', 'F': '1.0'}, {'C': '1.0'}]",199.9105,Cathode,80.0,1.0,82.96507552238806
MgFe2O4,"[{'Mg': '1.0', 'Fe': '2.0', 'O': '4.0'}]",199.991,Anode,727.0,0.4,82.96507552238806
SnP0.6S2,"[{'Sn': '1.0', 'P': '0.6', 'S': '2.0'}]",201.4144,Anode,404.0,2.194840252955733,82.96507552238806
Mo2C,"[{'Mo': '2.0', 'C': '1.0'}]",203.911,Anode,155.0,3.5,82.96507552238806
Fe2O3 / CNF,"[{'Fe': '2.0', 'O': '3.0'}, {'C': '1.0', 'N': '1.0', 'F': '1.0'}]",204.703,Anode,515.1,2.194840252955733,82.96507552238806
Cu2Se,"[{'Cu': '2.0', 'Se': '1.0'}]",206.063,Cathode,120.0,0.2,82.96507552238806
Li2S6,"[{'Li': '2.0', 'S': '6.0'}]",206.24,Cathode,610.8,0.19,82.96507552238806
Na1.5VPO4.8F0.7,"[{'Na': '1.5', 'V': '1.0', 'P': '1.0', 'O': '4.8', 'F': '0.7'}]",206.4943,Cathode,946.0,3.3,82.96507552238806
Cu2O / Cu,"[{'Cu': '2.0', 'O': '1.0'}, {'Cu': '1.0'}]",206.637,Anode,315.0,2.194840252955733,82.96507552238806
Fe2F5Â·H2O / rGO,"[{'Fe': '2.0', 'F': '5.0'}]",206.68,Cathode,153.7,2.194840252955733,82.96507552238806
Li0.5Fe2.5O4,"[{'Li': '0.5', 'Fe': '2.5', 'O': '4.0'}]",207.0785,Anode,650.0,2.194840252955733,82.96507552238806
Pt / C,"[{'Pt': '1.0'}, {'C': '1.0'}]",207.091,Anode,400.0,1.4,82.96507552238806
SnP0.8S2,"[{'Sn': '1.0', 'P': '0.8', 'S': '2.0'}]",207.6092,Anode,1284.0,2.194840252955733,82.96507552238806
Li3CrMnO5,"[{'Li': '3.0', 'Cr': '1.0', 'Mn': '1.0', 'O': '5.0'}]",207.749,Cathode,200.0,4.3,82.96507552238806
RuO2 / NiO,"[{'Ru': '1.0', 'O': '2.0'}, {'Ni': '1.0', 'O': '1.0'}]",207.76,Cathode,500.0,2.75,82.96507552238806
NaI / Ni,"[{'Na': '1.0', 'I': '1.0'}, {'Ni': '1.0'}]",208.58300000000003,Cathode,126.0,2.605,100.0
SnSe / C,"[{'Sn': '1.0', 'Se': '1.0'}, {'C': '1.0'}]",209.692,Anode,748.5,1.9,82.96507552238806
Na2C8H4O4,"[{'Na': '2.0', 'C': '8.0', 'H': '4.0', 'O': '4.0'}]",210.096,Anode,268.0,3.6,82.96507552238806
SiO2 @ SnO2 / rGO,"[{'Si': '1.0', 'O': '4.0', 'Sn': '1.0'}]",210.791,Anode,291.5,2.194840252955733,82.96507552238806
NMC,"[{'Li': '1.0', 'Ni': '1.0', 'Mn': '1.0', 'Co': '1.0', 'O': '2.0'}]",211.502,Cathode,125.0,3.7,99.0
Hexacyanoferrate,"[{'C': '6.0', 'N': '6.0', 'Fe': '1.0'}]",211.953,Cathode,60.0,0.127,75.0
RuO2 / mTiO2,"[{'Ru': '1.0', 'O': '2.0'}, {'Ti': '1.0', 'O': '2.0'}]",212.933,Cathode,2000.0,4.0,82.96507552238806
Nickel sulfide,"[{'Ni': '2.0', 'S': '3.0'}]",213.566,Cathode,800.0,2.194840252955733,59.7
NaTi2(PO4),"[{'P': '1.0', 'O': '4.0', 'Na': '1.0', 'Ti': '2.0'}]",213.694,Cathode,102.0,2.194840252955733,82.96507552238806
FeSe2âC / rGO,"[{'Fe': '1.0', 'Se': '2.0'}]",213.787,Anode,917.6,2.194840252955733,52.55
Cobalt sulphide,"[{'Co': '2.0', 'S': '3.0'}]",214.046,Anode,1000.0,2.194840252955733,82.96507552238806
MnMoO4,"[{'Mn': '1.0', 'Mo': '1.0', 'O': '4.0'}]",214.884,Anode,800.0,2.194840252955733,82.96507552238806
Na2FePO4F,"[{'Na': '2.0', 'Fe': '1.0', 'P': '1.0', 'O': '4.0', 'F': '1.0'}]",215.793,Cathode,89.0,2.194840252955733,82.96507552238806
CoSe2,"[{'Co': '1.0', 'Se': '2.0'}]",216.875,Anode,546.7,3.0,96.0
Cu3Si-SCG,"[{'Cu': '3.0', 'Si': '1.0'}]",218.723,Anode,512.0,2.194840252955733,82.96507552238806
CoMoO4,"[{'Co': '1.0', 'Mo': '1.0', 'O': '4.0'}]",218.879,Cathode,1365.0,2.194840252955733,82.96507552238806
S @ TiO2 / Ti2C,"[{'S': '1.0', 'Ti': '1.0', 'O': '2.0'}, {'Ti': '2.0', 'C': '1.0'}]",219.67,Cathode,625.8,2.194840252955733,82.96507552238806
Li2MgSnO4,"[{'Li': '2.0', 'Mg': '1.0', 'Sn': '1.0', 'O': '4.0'}]",220.891,Anode,794.0,3.18,85.0
Cu3P,"[{'Cu': '3.0', 'P': '1.0'}]",221.612,Cathode,73.8,2.194840252955733,82.96507552238806
TiP2O7,"[{'Ti': '1.0', 'P': '2.0', 'O': '7.0'}]",221.808,Anode,100.0,2.194840252955733,90.0
Manganese oxide,"[{'Mn': '2.0', 'O': '7.0'}]",221.86900000000003,Cathode,308.0,2.5,82.96507552238806
CuO / Cu2O / Carbon,"[{'Cu': '1.0', 'O': '1.0'}, {'Cu': '2.0', 'O': '1.0'}]",222.636,Anode,491.0,2.194840252955733,99.0
Copper sulfide,"[{'Cu': '2.0', 'S': '3.0'}]",223.272,Cathode,447.0,2.194840252955733,82.96507552238806
SnP3 / C,"[{'Sn': '1.0', 'P': '3.0'}, {'C': '1.0'}]",223.643,Anode,810.0,2.194840252955733,82.96507552238806
IrO2,"[{'Ir': '1.0', 'O': '2.0'}]",224.218,Cathode,732.0,1.8,94.95
CoSnO3âNC-120,"[{'Co': '1.0', 'Sn': '1.0', 'O': '3.0'}]",225.64,Anode,100.0,2.194840252955733,82.96507552238806
FeSe2 / C,"[{'Fe': '1.0', 'Se': '2.0'}, {'C': '1.0'}]",225.798,Anode,364.5,2.194840252955733,82.96507552238806
SnO2 @ C / Cu,"[{'Sn': '1.0', 'O': '2.0', 'C': '1.0'}, {'Cu': '1.0'}]",226.265,Anode,660.0,2.194840252955733,82.96507552238806
HPC @ SnO2 / S,"[{'H': '1.0', 'P': '1.0', 'C': '1.0', 'Sn': '1.0', 'O': '2.0'}, {'S': '1.0'}]",226.761,Cathode,800.0,2.194840252955733,82.96507552238806
Mn3O4-G,"[{'Mn': '3.0', 'O': '4.0'}]",228.81000000000003,Anode,643.0,0.5,73.24
CoSe2 @ C / CNTs,"[{'Co': '1.0', 'Se': '2.0', 'C': '1.0'}]",228.886,Anode,390.0,1.9,80.0
MnFe2O4,"[{'Mn': '1.0', 'Fe': '2.0', 'O': '4.0'}]",230.624,Anode,100.0,1.3,82.96507552238806
Mg2+ / Fâ co-doped LiNi0.5Mn1.5,"[{'Mg': '2.0'}, {'Li': '1.0', 'Ni': '0.5', 'Mn': '1.5', 'O': '4.0'}]",231.2995,Cathode,115.0,2.194840252955733,82.96507552238806
Fe3O4,"[{'Fe': '3.0', 'O': '4.0'}]",231.531,Anode,812.0,0.8,38.0
Sn @ PVP-CX,"[{'Sn': '1.0'}, {'P': '2.0', 'V': '1.0'}]",231.5995,Anode,383.0,2.194840252955733,82.96507552238806
Tungsten oxide,"[{'W': '1.0', 'O': '3.0'}]",231.837,Anode,481.0,4.5,74.5
ZnSnO3,"[{'Zn': '1.0', 'Sn': '1.0', 'O': '3.0'}]",232.087,Anode,164.7,2.194840252955733,35.1
NiMn2O4 @ rGO-2,"[{'Ni': '1.0', 'Mn': '2.0', 'O': '4.0'}]",232.56500000000003,Anode,867.0,2.194840252955733,61.7
CoMn2O4,"[{'Co': '1.0', 'Mn': '2.0', 'O': '4.0'}]",232.805,Anode,706.0,0.02,98.5
5 V LiNi0.5Mn1.5O4,"[{'V': '1.0', 'Li': '1.0', 'Ni': '0.5', 'Mn': '1.5', 'O': '4.0'}]",233.631,Cathode,125.0,5.0,82.96507552238806
Fe(VI),"[{'V': '1.0', 'I': '1.0', 'Fe': '1.0'}]",233.6865,Cathode,406.0,0.2,82.96507552238806
CoFe2O4,"[{'Co': '1.0', 'Fe': '2.0', 'O': '4.0'}]",234.619,Anode,1417.0,1.0,39.0
CuO / Cu2O / C,"[{'Cu': '1.0', 'O': '1.0'}, {'Cu': '2.0', 'O': '1.0'}, {'C': '1.0'}]",234.647,Anode,400.0,2.194840252955733,82.96507552238806
Fe / Fe3CâCNF,"[{'Fe': '1.0'}, {'Fe': '3.0', 'C': '1.0'}]",235.391,Cathode,1200.0,2.194840252955733,82.96507552238806
LiNiPO4 @ CoO,"[{'Li': '1.0', 'Ni': '1.0', 'P': '1.0', 'O': '4.0'}, {'Co': '1.0', 'O': '1.0'}]",235.535,Cathode,149.0,2.194840252955733,82.96507552238806
Ga2S3 / C-PSM,"[{'Ga': '2.0', 'S': '3.0'}]",235.626,Anode,523.0,2.194840252955733,82.96507552238806
LiTaO3âS,"[{'Li': '1.0', 'Ta': '1.0', 'O': '3.0'}]",235.887,Cathode,1091.0,2.194840252955733,97.4
FeSi6 / C,"[{'Fe': '1.0', 'Si': '6.0'}, {'C': '1.0'}]",236.366,Anode,1758.0,0.4,82.96507552238806
MnCo2O4,"[{'Mn': '1.0', 'Co': '2.0', 'O': '4.0'}]",236.8,Anode,1433.3,0.85,82.96507552238806
Na3FeF6 / CNTs,"[{'Na': '3.0', 'Fe': '1.0', 'F': '6.0'}]",238.803,Cathode,201.7,1.0,82.96507552238806
CuFe2O4,"[{'Cu': '1.0', 'Fe': '2.0', 'O': '4.0'}]",239.232,Anode,779.0,2.194840252955733,65.0
ZnMn2O4,"[{'Zn': '1.0', 'Mn': '2.0', 'O': '4.0'}]",239.252,Anode,622.7,2.194840252955733,97.0
LiFeAu0.02Mn1.98O4,"[{'Li': '1.0', 'Fe': '1.0', 'Au': '0.02', 'Mn': '1.98', 'O': '4.0'}]",239.49764,Cathode,158.7,2.194840252955733,82.96507552238806
GeP5 / C,"[{'Ge': '1.0', 'P': '5.0'}, {'C': '1.0'}]",239.511,Anode,800.0,0.7,100.0
Fe2O3 @ TiO2,"[{'Fe': '2.0', 'O': '3.0'}, {'Ti': '1.0', 'O': '2.0'}]",239.552,Anode,753.7,2.194840252955733,61.0
CoLa0.06Fe1.94O4,"[{'Co': '1.0', 'La': '0.06', 'Fe': '1.94', 'O': '4.0'}]",239.6029,Anode,1698.0,2.194840252955733,82.96507552238806
Ni3S2 / graphene,"[{'Ni': '3.0', 'S': '2.0'}]",240.199,Cathode,350.0,2.194840252955733,82.96507552238806
Ni2CoO4,"[{'Ni': '2.0', 'Co': '1.0', 'O': '4.0'}]",240.315,Anode,83.0,2.194840252955733,82.96507552238806
SnSbâAg nano-alloy,"[{'Sn': '1.0', 'Sb': '1.0'}]",240.47,Anode,518.0,2.0,82.96507552238806
NiCo2O4,"[{'Ni': '1.0', 'Co': '2.0', 'O': '4.0'}]",240.555,Cathode,500.0,4.5,91.0
Co3O4,"[{'Co': '3.0', 'O': '4.0'}]",240.795,Anode,168.1,0.99,61.6
Mn3O4 / C,"[{'Mn': '3.0', 'O': '4.0'}, {'C': '1.0'}]",240.82100000000003,Anode,1141.0,3.0,100.0
ZnFe2O4 @ C nano-whiskers,"[{'Zn': '1.0', 'Fe': '2.0', 'O': '4.0'}]",241.066,Anode,1722.0,3.0,98.4
Fe3O4 @ C,"[{'Fe': '3.0', 'O': '4.0'}, {'C': '1.0'}]",243.542,Anode,60.1,1.0,90.0
Li2FeP2O7,"[{'Li': '2.0', 'Fe': '1.0', 'P': '2.0', 'O': '7.0'}]",243.666,Cathode,220.0,3.5,82.96507552238806
WO3 / C,"[{'W': '1.0', 'O': '3.0'}, {'C': '1.0'}]",243.848,Anode,696.0,2.194840252955733,82.96507552238806
LiMnSnO4,"[{'Li': '1.0', 'Mn': '1.0', 'Sn': '1.0', 'O': '4.0'}]",244.584,Cathode,113.0,2.194840252955733,82.96507552238806
MnCo2O4.5,"[{'Mn': '1.0', 'Co': '2.0', 'O': '4.5'}]",244.7995,Anode,1301.0,2.194840252955733,72.0
CuCo2O4,"[{'Cu': '1.0', 'Co': '2.0', 'O': '4.0'}]",245.408,Anode,1244.0,2.194840252955733,82.0
V2O5 / Cu,"[{'V': '2.0', 'O': '5.0'}, {'Cu': '1.0'}]",245.424,Cathode,196.0,2.194840252955733,82.96507552238806
NiFe2O4 / C,"[{'Ni': '1.0', 'Fe': '2.0', 'O': '4.0'}, {'C': '1.0'}]",246.39,Anode,381.8,4.5,82.96507552238806
Fe2O3 / MnO2,"[{'Fe': '2.0', 'O': '3.0'}, {'Mn': '1.0', 'O': '2.0'}]",246.623,Anode,320.0,2.194840252955733,82.96507552238806
ZnCo2O4 @ CNTs,"[{'Zn': '1.0', 'Co': '2.0', 'O': '4.0'}]",247.242,Anode,693.0,0.21,82.96507552238806
TiO2 / Ti3C2,"[{'Ti': '1.0', 'O': '2.0'}, {'Ti': '3.0', 'C': '2.0'}]",247.488,Anode,280.0,2.194840252955733,82.96507552238806
RGO / WS2-S,"[{'W': '1.0', 'S': '2.0'}]",247.96,Cathode,823.0,2.194840252955733,100.0
Cu2Sb,"[{'Cu': '2.0', 'Sb': '1.0'}]",248.852,Anode,323.0,1.05,82.96507552238806
CuSbS2,"[{'Cu': '1.0', 'Sb': '1.0', 'S': '2.0'}]",249.426,Anode,1005.0,2.194840252955733,82.96507552238806
ReS2 / CNTs,"[{'Re': '1.0', 'S': '2.0'}]",250.33,Anode,659.0,2.194840252955733,82.96507552238806
SnSb / C,"[{'Sn': '1.0', 'Sb': '1.0'}, {'C': '1.0'}]",252.481,Anode,540.0,2.194840252955733,82.96507552238806
Co3O4âFe2O3 / C,"[{'Co': '3.0', 'O': '4.0'}, {'C': '1.0'}]",252.806,Anode,220.0,2.194840252955733,58.0
ZnFe2O4 @ C,"[{'Zn': '1.0', 'Fe': '2.0', 'O': '4.0'}, {'C': '1.0'}]",253.077,Anode,1700.0,2.194840252955733,82.96507552238806
MoSe2 / rGO,"[{'Mo': '1.0', 'Se': '2.0'}]",253.892,Anode,422.0,2.194840252955733,82.96507552238806
LiCoO2 / LiFePO4,"[{'Li': '1.0', 'Co': '1.0', 'O': '2.0'}, {'Li': '1.0', 'Fe': '1.0', 'P': '1.0', 'O': '4.0'}]",255.626,Cathode,274.0,2.194840252955733,82.96507552238806
Zn3P2,"[{'Zn': '3.0', 'P': '2.0'}]",258.088,Anode,1100.0,2.194840252955733,82.96507552238806
PTh,"[{'P': '1.0', 'Th': '1.0'}]",263.014,Cathode,50.0,2.194840252955733,82.96507552238806
Li2MnSnO4 / C,"[{'Li': '2.0', 'Mn': '1.0', 'Sn': '1.0', 'O': '4.0'}, {'C': '1.0'}]",263.535,Anode,920.0,3.5,82.96507552238806
NiCl2 / NiS2 @ C,"[{'Ni': '1.0', 'Cl': '2.0'}, {'Ni': '1.0', 'S': '2.0', 'C': '1.0'}]",264.41700000000003,Cathode,946.08,2.78,82.96507552238806
V3O7Â·H2O,"[{'V': '3.0', 'O': '7.0'}]",264.8175,Cathode,60.0,2.194840252955733,82.96507552238806
Nb2O5 / graphene,"[{'Nb': '2.0', 'O': '5.0'}]",265.807,Anode,263.6,3.0,82.96507552238806
MoSe2 / C,"[{'Mo': '1.0', 'Se': '2.0'}, {'C': '1.0'}]",265.903,Anode,322.0,2.194840252955733,82.96507552238806
TiO2 / MoS2 @ NC-800-7,"[{'Ti': '1.0', 'O': '2.0'}, {'Mo': '1.0', 'S': '2.0', 'N': '1.0', 'C': '1.0'}]",265.95300000000003,Anode,535.0,2.194840252955733,82.96507552238806
BiF3,"[{'Bi': '1.0', 'F': '3.0'}]",265.974,Cathode,385.0,2.194840252955733,82.96507552238806
Zn2GeO4,"[{'Zn': '2.0', 'Ge': '1.0', 'O': '4.0'}]",267.386,Anode,290.0,2.194840252955733,82.96507552238806
LiMn3O6,"[{'Li': '1.0', 'Mn': '3.0', 'O': '6.0'}]",267.74800000000005,Cathode,170.0,2.194840252955733,82.96507552238806
FeFe(CN)6,"[{'C': '6.0', 'N': '6.0', 'Fe': '2.0'}]",267.798,Cathode,117.0,3.47,93.2
Na2MnP2O7,"[{'Na': '2.0', 'Mn': '1.0', 'P': '2.0', 'O': '7.0'}]",274.85900000000004,Cathode,76.8,2.194840252955733,90.0
Na2FeP2O7,"[{'Na': '2.0', 'Fe': '1.0', 'P': '2.0', 'O': '7.0'}]",275.766,Cathode,91.0,3.0,82.96507552238806
SnSe2,"[{'Sn': '1.0', 'Se': '2.0'}]",276.652,Anode,435.0,2.194840252955733,82.96507552238806
Li1.05Al0.02Mn1.98S3.02O3.98,"[{'Li': '1.05', 'Al': '0.02', 'Mn': '1.98', 'S': '3.02', 'O': '3.98'}]",277.10110000000003,Cathode,126.0,2.194840252955733,82.96507552238806
In2O3,"[{'In': '2.0', 'O': '3.0'}]",277.637,Anode,2279.0,1.2,58.3
Li1.05Ga0.02Mn1.98S3.02O3.98,"[{'Li': '1.05', 'Ga': '0.02', 'Mn': '1.98', 'S': '3.02', 'O': '3.98'}]",277.95592,Cathode,115.0,2.194840252955733,82.96507552238806
Na3MnCO3PO4,"[{'Na': '3.0', 'Mn': '1.0', 'C': '1.0', 'O': '7.0', 'P': '1.0'}]",278.886,Cathode,117.2,2.194840252955733,82.96507552238806
NaTi3O6OHÂ·2H2O,"[{'Na': '1.0', 'Ti': '3.0', 'O': '7.0', 'H': '1.0'}]",279.592,Anode,200.0,2.194840252955733,82.96507552238806
ZnSnS3,"[{'Zn': '1.0', 'Sn': '1.0', 'S': '3.0'}]",280.27,Anode,190.3,2.194840252955733,82.96507552238806
H2V3O8,"[{'H': '2.0', 'V': '3.0', 'O': '8.0'}]",282.8325,Cathode,203.0,2.194840252955733,82.96507552238806
Zr(HPO4)2,"[{'H': '2.0', 'P': '2.0', 'O': '8.0', 'Zr': '1.0'}]",283.18,Anode,118.0,2.194840252955733,82.96507552238806
Li5MnV2O6,"[{'Li': '5.0', 'Mn': '1.0', 'V': '2.0', 'O': '6.0'}]",287.515,Anode,300.0,2.194840252955733,82.96507552238806
LiV3O8,"[{'Li': '1.0', 'V': '3.0', 'O': '8.0'}]",287.7565,Cathode,200.0,3.69,100.0
FeGe @ Fe2O3,"[{'Fe': '1.0', 'Ge': '1.0'}, {'Fe': '2.0', 'O': '3.0'}]",288.162,Anode,800.0,2.194840252955733,82.96507552238806
Sb2O3,"[{'Sb': '2.0', 'O': '3.0'}]",291.517,Anode,1239.5,2.5,97.97
Na2Fe(SO4)2,"[{'S': '2.0', 'O': '8.0', 'Na': '2.0', 'Fe': '1.0'}]",293.937,Cathode,82.0,3.6,82.96507552238806
Cu / Fe3O4,"[{'Cu': '1.0'}, {'Fe': '3.0', 'O': '4.0'}]",295.077,Anode,200.0,2.194840252955733,65.0
Fe3S4,"[{'Fe': '3.0', 'S': '4.0'}]",295.775,Anode,633.2,2.194840252955733,82.96507552238806
Li3VO4 / MoS2,"[{'Li': '3.0', 'V': '1.0', 'O': '4.0'}, {'Mo': '1.0', 'S': '2.0'}]",295.8275,Anode,781.2,2.194840252955733,82.96507552238806
Nb2O5 / S,"[{'Nb': '2.0', 'O': '5.0'}, {'S': '1.0'}]",297.867,Cathode,1289.0,2.194840252955733,82.96507552238806
SnFe3C,"[{'Sn': '1.0', 'Fe': '3.0', 'C': '1.0'}]",298.25600000000003,Anode,100.0,2.194840252955733,82.96507552238806
Fe3O4 / Fe / C,"[{'Fe': '3.0', 'O': '4.0'}, {'Fe': '1.0'}, {'C': '1.0'}]",299.387,Cathode,4000.0,2.3,82.96507552238806
SnSbCo,"[{'Sn': '1.0', 'Sb': '1.0', 'Co': '1.0'}]",299.403,Anode,66.0,2.194840252955733,82.96507552238806
Co / Co3O4,"[{'Co': '1.0'}, {'Co': '3.0', 'O': '4.0'}]",299.728,Anode,1000.0,2.194840252955733,82.96507552238806
Fe3O4 / Ni / C,"[{'Fe': '3.0', 'O': '4.0'}, {'Ni': '1.0'}, {'C': '1.0'}]",302.235,Anode,412.0,2.194840252955733,82.96507552238806
SeS7 / CNT,"[{'Se': '1.0', 'S': '7.0'}]",303.391,Cathode,883.0,2.194840252955733,82.96507552238806
Ti4O7 / MCO,"[{'Ti': '4.0', 'O': '7.0'}]",303.461,Cathode,2500.0,2.2,82.96507552238806
Co3O4âNi @ Cu,"[{'Co': '3.0', 'O': '4.0'}, {'Cu': '1.0'}]",304.341,Anode,610.0,2.194840252955733,71.0
Mn2SnO4 @ C,"[{'Mn': '2.0', 'Sn': '1.0', 'O': '4.0'}, {'C': '1.0'}]",304.593,Anode,889.0,2.194840252955733,82.96507552238806
NiCo2S4âNi,"[{'Ni': '1.0', 'Co': '2.0', 'S': '4.0'}]",304.799,Anode,1368.0,2.0,82.96507552238806
Co3S4,"[{'Co': '3.0', 'S': '4.0'}]",305.039,Cathode,287.9,0.68,82.96507552238806
BiVO3,"[{'Bi': '1.0', 'V': '1.0', 'O': '3.0'}]",307.9185,Cathode,250.0,2.194840252955733,82.96507552238806
TiO2 / Mn3O4 / Ti3C2Tx,"[{'Ti': '1.0', 'O': '2.0'}, {'Mn': '3.0', 'O': '4.0'}]",308.675,Anode,108.6,2.194840252955733,99.7
Na2MnFe(CN)6,"[{'C': '6.0', 'N': '6.0', 'Na': '2.0', 'Mn': '1.0', 'Fe': '1.0'}]",312.871,Cathode,120.0,2.0,82.96507552238806
PtCo2 / carbon,"[{'Pt': '1.0', 'Co': '2.0'}]",312.946,Cathode,2578.0,2.194840252955733,82.96507552238806
Zn2SnO4,"[{'Zn': '2.0', 'Sn': '1.0', 'O': '4.0'}]",313.46599999999995,Anode,448.0,2.194840252955733,96.0
BiCl3,"[{'Bi': '1.0', 'Cl': '3.0'}]",315.33,Cathode,142.9,2.194840252955733,82.96507552238806
Na2Ni[Fe(CN)6],"[{'C': '6.0', 'N': '6.0', 'Fe': '1.0', 'Na': '2.0', 'Ni': '1.0'}]",316.626,Cathode,54.0,1.27,82.96507552238806
CuFe2O4 / CuO / R-GO,"[{'Cu': '1.0', 'Fe': '2.0', 'O': '4.0'}, {'Cu': '1.0', 'O': '1.0'}]",318.77700000000004,Anode,720.0,2.194840252955733,82.96507552238806
TiO2 / Co3O4,"[{'Ti': '1.0', 'O': '2.0'}, {'Co': '3.0', 'O': '4.0'}]",320.66,Anode,295.0,3.0,82.96507552238806
(Cu0.30Co0.7)Co2O4 / CuO,"[{'Cu': '0.3', 'Co': '2.7', 'O': '4.0'}, {'Cu': '1.0', 'O': '1.0'}]",321.72390000000007,Anode,60.0,2.194840252955733,82.96507552238806
