Compound_name,Extracted_name,Molecular_weight,Type,Capacity_per_gram_in_mAh,Voltage_in_V,Efficiency_in_percent
Na2Mn3O7,"[{'Na': '2.0', 'Mn': '3.0', 'O': '7.0'}]",322.78700000000003,Cathode,219.0,2.194840252955733,82.96507552238806
BiVO4,"[{'Bi': '1.0', 'V': '1.0', 'O': '4.0'}]",323.9175,Cathode,250.0,4.5,67.0
MoV2O8,"[{'Mo': '1.0', 'V': '2.0', 'O': '8.0'}]",325.825,Anode,137.0,2.194840252955733,82.96507552238806
NiCo2O4 @ MnO2,"[{'Ni': '1.0', 'Co': '2.0', 'O': '4.0'}, {'Mn': '1.0', 'O': '2.0'}]",327.491,Cathode,2372.0,1.19,100.0
(NH4)2V3O8 / C,"[{'N': '2.0', 'H': '8.0', 'V': '3.0', 'O': '8.0'}, {'C': '1.0'}]",328.9055,Cathode,135.0,2.194840252955733,82.96507552238806
Ge / Cu3Ge,"[{'Ge': '1.0'}, {'Cu': '3.0', 'Ge': '1.0'}]",335.898,Anode,1100.0,2.194840252955733,82.96507552238806
Ag / Fe3O4âMoS2,"[{'Ag': '1.0'}, {'Fe': '3.0', 'O': '4.0'}]",339.40099999999995,Anode,1395.0,2.194840252955733,82.96507552238806
Fe3O4 / Ag,"[{'Fe': '3.0', 'O': '4.0'}, {'Ag': '1.0'}]",339.401,Anode,640.0,2.194840252955733,82.96507552238806
NiV3O8,"[{'Ni': '1.0', 'V': '3.0', 'O': '8.0'}]",339.5095,Cathode,286.6,4.2,82.96507552238806
Sb2S3,"[{'Sb': '2.0', 'S': '3.0'}]",339.70000000000005,Anode,431.0,0.76,80.0
Germanium phosphide,"[{'Ge': '3.0', 'P': '4.0'}]",341.786,Anode,1033.0,2.194840252955733,88.0
Cu2SnS3,"[{'Cu': '2.0', 'Sn': '1.0', 'S': '3.0'}]",341.982,Anode,625.0,2.194840252955733,82.96507552238806
MoO2 / Mo2C / C,"[{'Mo': '1.0', 'O': '2.0'}, {'Mo': '2.0', 'C': '1.0'}, {'C': '1.0'}]",343.87000000000006,Anode,588.0,2.194840252955733,98.0
Li2NiTi3O8,"[{'Li': '2.0', 'Ni': '1.0', 'Ti': '3.0', 'O': '8.0'}]",344.166,Anode,212.0,2.194840252955733,82.96507552238806
TiNb2O7,"[{'Ti': '1.0', 'Nb': '2.0', 'O': '7.0'}]",345.672,Anode,167.0,2.194840252955733,82.96507552238806
Pd @ NiCo2O4,"[{'Pd': '1.0'}, {'Ni': '1.0', 'Co': '2.0', 'O': '4.0'}]",346.975,Cathode,1000.0,2.194840252955733,82.96507552238806
Na3Â·32Fe2Â·34(P2O7)2 sodium,"[{'P': '4.0', 'O': '14.0'}]",347.882,Cathode,100.0,2.194840252955733,82.96507552238806
Li2Zn0.6Cu0.4Ti3O8,"[{'Li': '2.0', 'Zn': '0.6', 'Cu': '0.4', 'Ti': '3.0', 'O': '8.0'}]",350.1194,Anode,161.5,2.194840252955733,82.96507552238806
Li2ZnTi3O8,"[{'Li': '2.0', 'Zn': '1.0', 'Ti': '3.0', 'O': '8.0'}]",350.853,Anode,214.0,1.61,82.96507552238806
MoTe2,"[{'Mo': '1.0', 'Te': '2.0'}]",351.15,Anode,320.0,2.194840252955733,99.0
Li2ZnFe0.05Ti2.95O8,"[{'Li': '2.0', 'Zn': '1.0', 'Fe': '0.05', 'Ti': '2.95', 'O': '8.0'}]",351.2519,Anode,164.3,2.194840252955733,82.96507552238806
Cu5SiâSi / C,"[{'Cu': '5.0', 'Si': '1.0'}, {'C': '1.0'}]",357.826,Anode,612.0,2.194840252955733,82.96507552238806
Fe2O3 / MgFe2O4,"[{'Fe': '2.0', 'O': '3.0'}, {'Mg': '1.0', 'Fe': '2.0', 'O': '4.0'}]",359.678,Anode,760.0,2.194840252955733,82.96507552238806
CdWO4,"[{'Cd': '1.0', 'W': '1.0', 'O': '4.0'}]",360.246,Anode,2304.1,2.194840252955733,82.96507552238806
P4Se3,"[{'P': '4.0', 'Se': '3.0'}]",360.809,Anode,486.0,2.194840252955733,82.96507552238806
ZnSe-NC @ CoSe2-NC,"[{'Zn': '1.0', 'Se': '1.0'}, {'Co': '1.0', 'Se': '2.0'}]",361.226,Anode,707.2,1.72,82.96507552238806
LiMn2O4 @ V2O5,"[{'Li': '1.0', 'Mn': '2.0', 'O': '4.0'}, {'V': '2.0', 'O': '5.0'}]",362.69,Cathode,108.4,2.194840252955733,82.96507552238806
Ag / Ag0.68V2O5,"[{'Ag': '1.0'}, {'Ag': '0.68', 'V': '2.0', 'O': '5.0'}]",363.0996,Cathode,360.0,2.194840252955733,82.96507552238806
CTAB-Si,"[{'C': '19.0', 'H': '42.0', 'N': '1.0', 'Br': '1.0'}]",364.456,Anode,1570.0,2.194840252955733,82.96507552238806
K2V3O8 / C,"[{'K': '2.0', 'V': '3.0', 'O': '8.0'}, {'C': '1.0'}]",371.0235,Cathode,75.0,2.194840252955733,82.96507552238806
NaV2(PO4)2F3,"[{'P': '2.0', 'O': '8.0', 'Na': '1.0', 'V': '2.0', 'F': '3.0'}]",371.807,Cathode,97.0,3.65,82.96507552238806
Na3V2(PO4)2 @ C,"[{'P': '2.0', 'O': '8.0', 'Na': '3.0', 'V': '2.0'}, {'C': '1.0'}]",372.804,Cathode,90.0,2.2,82.96507552238806
RuO2 @ NiCo2O4,"[{'Ru': '1.0', 'O': '2.0'}, {'Ni': '1.0', 'Co': '2.0', 'O': '4.0'}]",373.62299999999993,Cathode,1420.0,0.614,82.96507552238806
Na4NiTeO6,"[{'Na': '4.0', 'Ni': '1.0', 'Te': '1.0', 'O': '6.0'}]",374.247,Cathode,34.7,4.5,82.96507552238806
Sn2BPO6,"[{'Sn': '2.0', 'B': '1.0', 'P': '1.0', 'O': '6.0'}]",375.198,Anode,517.0,2.194840252955733,82.96507552238806
CTAB-LVP / C,"[{'C': '19.0', 'H': '42.0', 'N': '1.0', 'Br': '1.0'}, {'C': '1.0'}]",376.467,Cathode,122.8,2.194840252955733,82.96507552238806
NH4V4O10,"[{'N': '1.0', 'H': '4.0', 'V': '4.0', 'O': '10.0'}]",381.795,Cathode,162.0,2.194840252955733,82.96507552238806
MoSe2 / MoO2,"[{'Mo': '1.0', 'Se': '2.0'}, {'Mo': '1.0', 'O': '2.0'}]",381.84,Cathode,1154.0,2.194840252955733,82.96507552238806
LiTi2(PO4)3,"[{'P': '3.0', 'O': '12.0', 'Li': '1.0', 'Ti': '2.0'}]",387.584,Anode,84.0,0.65,82.96507552238806
Graphene oxide / SnO2 / Co3O4,"[{'Sn': '1.0', 'O': '2.0'}, {'Co': '3.0', 'O': '4.0'}]",391.503,Anode,310.3,2.194840252955733,82.96507552238806
Fe3O4 @ MoS2-GP,"[{'Fe': '3.0', 'O': '4.0'}, {'Mo': '1.0', 'S': '2.0'}]",391.601,Anode,468.0,2.194840252955733,82.96507552238806
LiTi2(PO4)3 / C,"[{'P': '3.0', 'O': '12.0', 'Li': '1.0', 'Ti': '2.0'}, {'C': '1.0'}]",399.595,Anode,92.8,2.194840252955733,82.96507552238806
MoS2 / Co3O4,"[{'Mo': '1.0', 'S': '2.0'}, {'Co': '3.0', 'O': '4.0'}]",400.865,Anode,1350.5,3.0,82.96507552238806
NaTi2(PO4)3,"[{'P': '3.0', 'O': '12.0', 'Na': '1.0', 'Ti': '2.0'}]",403.634,Anode,126.5,1.5,82.96507552238806
PtAu / C,"[{'Pt': '1.0', 'Au': '1.0'}, {'C': '1.0'}]",404.061,Cathode,500.0,2.194840252955733,82.96507552238806
Nickel titanate,"[{'Ti': '3.0', 'O': '9.0', 'Ni': '2.0'}]",404.978,Anode,435.0,2.194840252955733,82.96507552238806
Ni3V2O8 @ CMK-3,"[{'Ni': '3.0', 'V': '2.0', 'O': '8.0'}]",405.954,Anode,100.3,2.194840252955733,82.96507552238806
Co3V2O8,"[{'Co': '3.0', 'V': '2.0', 'O': '8.0'}]",406.674,Anode,1110.0,2.194840252955733,68.8
Li3V2(PO4)3,"[{'P': '3.0', 'O': '12.0', 'Li': '3.0', 'V': '2.0'}]",407.613,Cathode,108.9,3.0,82.96507552238806
Sn2P2O7,"[{'Sn': '2.0', 'P': '2.0', 'O': '7.0'}]",411.361,Anode,780.0,2.194840252955733,82.96507552238806
Na3V2O2(PO4)2F,"[{'P': '2.0', 'O': '10.0', 'Na': '3.0', 'V': '2.0', 'F': '1.0'}]",411.789,Cathode,108.0,2.194840252955733,82.96507552238806
Ni3Sn2 / CNT,"[{'Ni': '3.0', 'Sn': '2.0'}]",413.499,Anode,1101.0,2.194840252955733,82.96507552238806
Na3V2(PO4)2F3,"[{'P': '2.0', 'O': '8.0', 'Na': '3.0', 'V': '2.0', 'F': '3.0'}]",417.7869999999999,Cathode,110.0,1.62,98.5
Li3V2(PO4)3 / C,"[{'P': '3.0', 'O': '12.0', 'Li': '3.0', 'V': '2.0'}, {'C': '1.0'}]",419.624,Cathode,113.0,3.0,82.96507552238806
Sn3O4,"[{'Sn': '3.0', 'O': '4.0'}]",420.126,Anode,791.7,2.194840252955733,97.0
Li2.90Na0.10V2(PO4)3 / C,"[{'P': '3.0', 'O': '12.0', 'Li': '2.9', 'Na': '0.1', 'V': '2.0'}, {'C': '1.0'}]",421.2289999999999,Cathode,124.0,2.194840252955733,82.96507552238806
Fe3C / Fe3O4 @ C,"[{'Fe': '3.0', 'C': '1.0'}, {'Fe': '3.0', 'O': '4.0', 'C': '1.0'}]",423.088,Anode,850.0,2.194840252955733,82.96507552238806
Li2NaV2(PO4)3,"[{'P': '3.0', 'O': '12.0', 'Li': '2.0', 'Na': '1.0', 'V': '2.0'}]",423.663,Cathode,96.0,1.0,82.96507552238806
CoSb3,"[{'Co': '1.0', 'Sb': '3.0'}]",424.213,Anode,778.0,0.1,82.96507552238806
BiSbS3,"[{'Bi': '1.0', 'Sb': '1.0', 'S': '3.0'}]",426.92,Anode,712.5,2.194840252955733,82.96507552238806
Li3Fe2(PO4)3 / C,"[{'P': '3.0', 'O': '12.0', 'Li': '3.0', 'Fe': '2.0'}, {'C': '1.0'}]",429.431,Cathode,90.7,0.1,82.96507552238806
Na3V2(PO4)2F3 / C,"[{'P': '2.0', 'O': '8.0', 'Na': '3.0', 'V': '2.0', 'F': '3.0'}, {'C': '1.0'}]",429.798,Cathode,100.0,2.194840252955733,82.96507552238806
(MoO2)2P2O7,"[{'Mo': '2.0', 'O': '11.0', 'P': '2.0'}]",429.837,Cathode,250.0,3.7,82.96507552238806
Sb2MoO6,"[{'Sb': '2.0', 'Mo': '1.0', 'O': '6.0'}]",435.46400000000006,Anode,571.9,3.4,82.96507552238806
Li1Ti5O12,"[{'Li': '1.0', 'Ti': '5.0', 'O': '12.0'}]",438.263,Anode,177.0,2.194840252955733,82.96507552238806
ZnS / Sn2S3 @ C,"[{'Zn': '1.0', 'S': '1.0'}, {'Sn': '2.0', 'S': '3.0', 'C': '1.0'}]",443.051,Anode,445.0,2.194840252955733,82.96507552238806
Na2Fe2(SO4)3,"[{'S': '3.0', 'O': '12.0', 'Na': '2.0', 'Fe': '2.0'}]",445.838,Cathode,100.0,3.8,82.96507552238806
Sn(MoO4)2 / C,"[{'Mo': '2.0', 'O': '8.0', 'Sn': '1.0'}, {'C': '1.0'}]",450.613,Anode,300.0,3.0,60.4
Li4C24H8O8,"[{'Li': '4.0', 'C': '24.0', 'H': '8.0', 'O': '8.0'}]",452.08,Anode,200.0,1.1,82.96507552238806
Mn3O4 @ Ti3+ / TiO2,"[{'Mn': '3.0', 'O': '4.0', 'Ti': '3.0'}, {'Ti': '1.0', 'O': '2.0'}]",452.27600000000007,Anode,1453.8,2.194840252955733,100.0
PbO / Pb / C(B),"[{'Pb': '1.0', 'O': '1.0'}, {'Pb': '1.0'}, {'B': '1.0', 'C': '1.0'}]",453.22,Anode,238.0,2.194840252955733,82.96507552238806
Na3V2(PO4)3,"[{'P': '3.0', 'O': '12.0', 'Na': '3.0', 'V': '2.0'}]",455.763,Cathode,122.0,3.4,92.0
Li4Ti5O12,"[{'Li': '4.0', 'Ti': '5.0', 'O': '12.0'}]",459.083,Anode,215.1,3.0,99.0
UIO-67 @ Se @ PANI,"[{'U': '1.0', 'I': '1.0', 'O': '1.0'}, {'Se': '1.0'}]",459.9,Cathode,248.3,2.194840252955733,82.96507552238806
Mn3O4 / Fe3O4,"[{'Mn': '3.0', 'O': '4.0'}, {'Fe': '3.0', 'O': '4.0'}]",460.341,Anode,630.0,0.73,82.96507552238806
Na3FeV(PO4)3,"[{'P': '3.0', 'O': '12.0', 'Na': '3.0', 'Fe': '1.0', 'V': '1.0'}]",460.6665,Cathode,100.0,2.194840252955733,82.96507552238806
Sb2S3 / Sb,"[{'Sb': '2.0', 'S': '3.0'}, {'Sb': '1.0'}]",461.46,Anode,250.0,2.194840252955733,82.96507552238806
Na3Fe2(PO4)3,"[{'P': '3.0', 'O': '12.0', 'Na': '3.0', 'Fe': '2.0'}]",465.57,Anode,47.1,2.194840252955733,82.96507552238806
Bi2O3,"[{'Bi': '2.0', 'O': '3.0'}]",465.957,Anode,410.0,2.194840252955733,82.96507552238806
K3V2(PO4)2F3,"[{'P': '2.0', 'O': '8.0', 'K': '3.0', 'V': '2.0', 'F': '3.0'}]",466.111,Cathode,103.0,3.75,82.96507552238806
Li4Ti4.9Sn0.1O12,"[{'Li': '4.0', 'Ti': '4.9', 'Sn': '0.1', 'O': '12.0'}]",466.1673,Anode,265.0,2.194840252955733,82.96507552238806
Zn3(HCOO)6,"[{'H': '6.0', 'C': '6.0', 'O': '12.0', 'Zn': '3.0'}]",466.242,Anode,560.0,3.0,82.96507552238806
Li3.94La0.06Ti5O12,"[{'Li': '3.94', 'La': '0.06', 'Ti': '5.0', 'O': '12.0'}]",467.0012,Anode,150.4,1.55,82.96507552238806
Na3V2(PO4)3 / C,"[{'P': '3.0', 'O': '12.0', 'Na': '3.0', 'V': '2.0'}, {'C': '1.0'}]",467.774,Cathode,20.0,2.65,98.8
CNT @ Li4Ti5O12 @ C,"[{'Li': '4.0', 'Ti': '5.0', 'O': '12.0'}, {'C': '1.0'}]",471.094,Anode,169.9,1.0,99.0
Li4Ti4.95V0.05O12 / C,"[{'Li': '4.0', 'Ti': '4.95', 'V': '0.05', 'O': '12.0'}, {'C': '1.0'}]",471.247725,Anode,141.0,2.194840252955733,82.96507552238806
Li4Ti4.9V0.1O12 / C,"[{'Li': '4.0', 'Ti': '4.9', 'V': '0.1', 'O': '12.0'}, {'C': '1.0'}]",471.40145000000007,Anode,166.0,2.194840252955733,82.96507552238806
Sb2Se3,"[{'Sb': '2.0', 'Se': '3.0'}]",480.433,Anode,669.6,0.05,82.96507552238806
Na4MnV(PO4)3,"[{'P': '3.0', 'O': '12.0', 'Na': '4.0', 'Mn': '1.0', 'V': '1.0'}]",482.7495,Cathode,101.0,3.3,82.96507552238806
Mg3Bi2,"[{'Mg': '3.0', 'Bi': '2.0'}]",490.875,Anode,360.0,2.194840252955733,82.96507552238806
Sn2P2S6,"[{'Sn': '2.0', 'P': '2.0', 'S': '6.0'}]",491.728,Anode,473.0,2.194840252955733,82.96507552238806
Sb2Se3 / C,"[{'Sb': '2.0', 'Se': '3.0'}, {'C': '1.0'}]",492.444,Anode,650.0,2.194840252955733,82.96507552238806
Li2MgSn4,"[{'Li': '2.0', 'Mg': '1.0', 'Sn': '4.0'}]",513.025,Anode,575.0,2.194840252955733,92.8
V6O13Â·nH2O,"[{'V': '6.0', 'O': '13.0'}]",513.636,Cathode,395.0,2.194840252955733,82.96507552238806
Bi2S3,"[{'Bi': '2.0', 'S': '3.0'}]",514.14,Anode,322.0,2.194840252955733,82.96507552238806
Li3Ti4CoCrO12,"[{'Li': '3.0', 'Ti': '4.0', 'Co': '1.0', 'Cr': '1.0', 'O': '12.0'}]",515.2049999999999,Anode,136.1,2.5,82.96507552238806
Na4C24H8O8,"[{'Na': '4.0', 'C': '24.0', 'H': '8.0', 'O': '8.0'}]",516.28,Anode,100.0,0.4,82.96507552238806
Bi2S3 / C,"[{'Bi': '2.0', 'S': '3.0'}, {'C': '1.0'}]",526.151,Anode,804.0,1.63,82.96507552238806
Cu2.33V4O11,"[{'Cu': '2.33', 'V': '4.0', 'O': '11.0'}]",527.81718,Cathode,150.0,2.194840252955733,82.96507552238806
Ni5Sb2,"[{'Ni': '5.0', 'Sb': '2.0'}]",536.985,Anode,299.46,2.194840252955733,82.96507552238806
Na2Ti6O13,"[{'Na': '2.0', 'Ti': '6.0', 'O': '13.0'}]",541.169,Anode,49.5,0.3,82.96507552238806
TiO2-SiO2 / Bi2O3,"[{'Ti': '1.0', 'O': '2.0'}, {'Bi': '2.0', 'O': '3.0'}]",545.822,Anode,250.0,2.194840252955733,82.96507552238806
Li3V(MoO4)3,"[{'Mo': '3.0', 'O': '12.0', 'Li': '3.0', 'V': '1.0'}]",551.5995,Cathode,100.0,3.7,82.96507552238806
Sn3.95Fe0.05P3,"[{'Sn': '3.95', 'Fe': '0.05', 'P': '3.0'}]",564.61875,Anode,420.0,2.194840252955733,82.96507552238806
Mg1.8Mn6O12Â·4.8H2O,"[{'Mg': '1.8', 'Mn': '6.0', 'O': '12.0'}]",565.365,Cathode,108.0,2.194840252955733,82.96507552238806
Sn4P3-GA,"[{'Sn': '4.0', 'P': '3.0'}]",567.762,Anode,162.0,0.3,81.2
NaV6O15,"[{'Na': '1.0', 'V': '6.0', 'O': '15.0'}]",568.624,Anode,110.0,2.194840252955733,82.96507552238806
Li2Na2Ti5.9Al0.1O14,"[{'Li': '2.0', 'Na': '2.0', 'Ti': '5.9', 'Al': '0.1', 'O': '14.0'}]",568.9595,Anode,229.0,2.194840252955733,82.96507552238806
Li1.95Al0.05Na2Ti6O14,"[{'Li': '1.95', 'Al': '0.05', 'Na': '2.0', 'Ti': '6.0', 'O': '14.0'}]",572.0501,Anode,19.2,2.194840252955733,82.96507552238806
K2Ti6O13,"[{'K': '2.0', 'Ti': '6.0', 'O': '13.0'}]",573.385,Anode,99.0,3.0,82.96507552238806
Cu5V2O10,"[{'Cu': '5.0', 'V': '2.0', 'O': '10.0'}]",579.6030000000001,Cathode,450.0,2.194840252955733,82.96507552238806
Sn4P3 / C,"[{'Sn': '4.0', 'P': '3.0'}, {'C': '1.0'}]",579.7729999999999,Anode,850.0,1.0,82.96507552238806
Na3V3(PO4)4,"[{'P': '4.0', 'O': '16.0', 'Na': '3.0', 'V': '3.0'}]",601.6745000000001,Cathode,34.0,3.9,82.96507552238806
Bi2MoO6 / rGO-20,"[{'Bi': '2.0', 'Mo': '1.0', 'O': '6.0'}]",609.904,Anode,274.7,3.0,98.47
Li2SrTi6O14,"[{'Li': '2.0', 'Sr': '1.0', 'Ti': '6.0', 'O': '14.0'}]",612.688,Anode,120.0,2.7,82.96507552238806
Li4Ti5O12 / Fe2O3,"[{'Li': '4.0', 'Ti': '5.0', 'O': '12.0'}, {'Fe': '2.0', 'O': '3.0'}]",618.7699999999999,Anode,172.0,2.194840252955733,82.96507552238806
Na2Ti7O15,"[{'Na': '2.0', 'Ti': '7.0', 'O': '15.0'}]",621.034,Anode,64.6,2.194840252955733,82.96507552238806
Na4Fe3(PO4)2(P2O7),"[{'P': '4.0', 'O': '15.0', 'Na': '4.0', 'Fe': '3.0'}]",623.376,Cathode,90.0,4.2,99.6
(LNMO)95 @ (YBCO)5,"[{'Y': '5.0', 'B': '5.0', 'C': '5.0', 'O': '5.0'}]",638.63,Cathode,148.0,4.9,82.96507552238806
FeSn5,"[{'Fe': '1.0', 'Sn': '5.0'}]",649.395,Anode,750.0,2.194840252955733,82.96507552238806
Ni3Sn4,"[{'Ni': '3.0', 'Sn': '4.0'}]",650.919,Anode,500.0,2.194840252955733,82.96507552238806
Bi2Se3,"[{'Bi': '2.0', 'Se': '3.0'}]",654.873,Anode,1027.5,2.194840252955733,82.96507552238806
Fe7S8 @ C ( 1â6 ),"[{'Fe': '7.0', 'S': '8.0'}, {'C': '1.0'}]",659.406,Anode,512.0,2.194840252955733,82.96507552238806
VS4 @ Li7P3S11,"[{'V': '1.0', 'S': '4.0'}, {'Li': '7.0', 'P': '3.0', 'S': '11.0'}]",673.3435,Cathode,543.0,2.194840252955733,82.96507552238806
Sn / Sn4P3 @ C,"[{'Sn': '1.0'}, {'Sn': '4.0', 'P': '3.0', 'C': '1.0'}]",698.483,Anode,589.0,2.194840252955733,82.96507552238806
Co9S8,"[{'Co': '9.0', 'S': '8.0'}]",786.8770000000001,Cathode,123.04,0.83,0.041
K2V8O21,"[{'K': '2.0', 'V': '8.0', 'O': '21.0'}]",821.7069999999999,Cathode,247.0,2.194840252955733,82.96507552238806
Mo6S8,"[{'Mo': '6.0', 'S': '8.0'}]",832.1800000000001,Cathode,100.0,1.1,82.96507552238806
Fe9S10 @ C,"[{'Fe': '9.0', 'S': '10.0'}, {'C': '1.0'}]",835.216,Anode,323.0,2.194840252955733,82.96507552238806
Manganese orthosilicate,"[{'Si': '7.0', 'O': '28.0', 'Mn': '4.0'}]",864.319,Cathode,330.0,2.194840252955733,82.96507552238806
PbCl2 / Sb4O5Cl,"[{'Pb': '1.0', 'Cl': '2.0'}, {'Sb': '4.0', 'O': '5.0', 'Cl': '1.0'}]",880.5850000000002,Anode,1036.7,2.194840252955733,82.96507552238806
Ca2Ge7O16 NS / CNT,"[{'Ca': '2.0', 'Ge': '7.0', 'O': '16.0', 'N': '1.0', 'S': '1.0'}]",890.617,Anode,724.2,2.194840252955733,82.96507552238806
V10O24Â·12H2O,"[{'V': '10.0', 'O': '24.0'}]",893.391,Cathode,164.5,1.7,82.96507552238806
ZnS / Fe9S10 @ C,"[{'Zn': '1.0', 'S': '1.0'}, {'Fe': '9.0', 'S': '10.0', 'C': '1.0'}]",932.656,Anode,566.0,2.194840252955733,82.96507552238806
Sb6O13 / rGO,"[{'Sb': '6.0', 'O': '13.0'}]",938.547,Anode,1109.0,2.194840252955733,82.96507552238806
Co9S8 @ MoS2 / rGO,"[{'Co': '9.0', 'S': '10.0', 'Mo': '1.0'}]",946.947,Anode,1859.3,2.194840252955733,82.96507552238806
Cu6Sn5,"[{'Cu': '6.0', 'Sn': '5.0'}]",974.826,Anode,400.0,0.4,82.96507552238806
Fe9S10 @ MoS2 @ C,"[{'Fe': '9.0', 'S': '10.0'}, {'Mo': '1.0', 'S': '2.0'}, {'C': '1.0'}]",995.286,Anode,197.0,2.194840252955733,82.96507552238806
SrFe12O19,"[{'Sr': '1.0', 'Fe': '12.0', 'O': '19.0'}]",1061.741,Anode,1382.7,2.194840252955733,82.96507552238806
Fe3S4 / Co9S8,"[{'Fe': '3.0', 'S': '4.0'}, {'Co': '9.0', 'S': '8.0'}]",1082.652,Anode,945.0,2.194840252955733,82.96507552238806
BaFe12O19,"[{'Ba': '1.0', 'Fe': '12.0', 'O': '19.0'}]",1111.451,Anode,441.5,2.194840252955733,90.0
Cu6Sn5 @ SnO2âC,"[{'Cu': '6.0', 'Sn': '5.0'}, {'Sn': '1.0', 'O': '2.0'}]",1125.534,Anode,644.0,2.194840252955733,82.96507552238806
Ni11(HPO3)8(OH)6 / rGO,"[{'H': '14.0', 'P': '8.0', 'O': '30.0', 'Ni': '11.0'}]",1387.4969999999998,Cathode,49.2,0.54,82.96507552238806
Ti2Nb10O29,"[{'Ti': '2.0', 'Nb': '10.0', 'O': '29.0'}]",1488.765,Anode,144.0,0.8,97.0
Si20C80,"[{'Si': '20.0', 'C': '80.0'}]",1522.58,Anode,296.1,2.194840252955733,82.96507552238806
Bi5Nb3O15 @ C,"[{'Bi': '5.0', 'Nb': '3.0', 'O': '15.0'}, {'C': '1.0'}]",1575.614,Anode,613.48,2.194840252955733,82.96507552238806
Na7H2[PV14O42],"[{'P': '1.0', 'V': '14.0', 'O': '42.0', 'Na': '7.0', 'H': '2.0'}]",1579.059,Anode,687.0,1.0,82.96507552238806
Si20Co10C70,"[{'Si': '20.0', 'Co': '10.0', 'C': '70.0'}]",1991.8,Anode,610.0,3.0,83.3
Al74Si25Cu1,"[{'Al': '74.0', 'Si': '25.0', 'Cu': '1.0'}]",2762.3389999999995,Anode,1539.0,2.194840252955733,82.96507552238806
Al71Si25Cu4,"[{'Al': '71.0', 'Si': '25.0', 'Cu': '4.0'}]",2872.031,Anode,508.0,2.194840252955733,82.96507552238806
Si20Co30C50,"[{'Si': '20.0', 'Co': '30.0', 'C': '50.0'}]",2930.24,Anode,581.0,2.194840252955733,82.96507552238806
K3PW12O40,"[{'K': '3.0', 'P': '1.0', 'W': '12.0', 'O': '40.0'}]",2994.308,Anode,7.8,0.1,82.96507552238806
Si85Sn15,"[{'Si': '85.0', 'Sn': '15.0'}]",4167.875,Anode,1310.2,2.194840252955733,82.96507552238806
ZnO(84.7) / CeO2(15.3),"[{'Zn': '1.0', 'O': '84.7'}, {'Ce': '1.0', 'O': '215.3'}]",5005.200000000001,Anode,543.08,2.194840252955733,82.96507552238806
SiO / Sn30Fe30C40,"[{'Si': '1.0', 'O': '1.0'}, {'Sn': '30.0', 'Fe': '30.0', 'C': '40.0'}]",5761.173999999999,Anode,700.0,2.194840252955733,82.96507552238806
Sb48Fe36P16,"[{'Sb': '48.0', 'Fe': '36.0', 'P': '16.0'}]",8350.484,Anode,530.0,0.5,82.96507552238806
Ni50Sn50,"[{'Ni': '50.0', 'Sn': '50.0'}]",8870.15,Anode,530.0,2.194840252955733,82.96507552238806
Sn54Sb41Co5,"[{'Sn': '54.0', 'Sb': '41.0', 'Co': '5.0'}]",11697.165,Anode,275.0,2.194840252955733,82.96507552238806
Ag65Au35 / MnO2,"[{'Ag': '65.0', 'Au': '35.0'}, {'Mn': '1.0', 'O': '2.0'}]",13992.436,Anode,1090.0,2.194840252955733,82.96507552238806
Li2Mn409,"[{'Li': '2.0', 'Mn': '409.0'}]",22483.522,Cathode,150.0,2.194840252955733,82.96507552238806
BP2000,"[{'B': '1.0', 'P': '2000.0'}]",61958.81,Cathode,2600.0,3.0,82.96507552238806
